brand_name,name,processor_type,processor_brand,generations,ram,storage_capacity_gb,have_ssd,have_hdd,graphics_capacity,price,display_size_inch,display_type,color
asus,Asus VivoBook 15 K513EQ Intel Core i5 1135G7 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop #K513EQ-L1667WN<br> Product Id: 33.01.006.1780,Intel Core i5,Intel,11th,16,512,True,False,2,97000,15.6,FHD OLED,Hearty Gold
asus,Asus VivoBook 15 K513EQ Intel Core i5 1135G7 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1781,Intel Core i5,Intel,11th,16,512,True,False,2,97000,15.6,FHD OLED,Indie Black
asus,Asus VivoBook S15 S513EQ Intel Core i5 1135G7 16GB DDR4 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1783,Intel Core i5,Intel,Not Applicable,16,512,True,False,2,97000,15.6,FHD OLED,Indie Black
asus,"Asus VivoBook S15 S513EQ Intel Core i5 1135G7 16GB DDR4, 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop<br> Product Id: 33.01.006.1784",Intel Core i5,Intel,11th,16,512,True,False,2,97000,15.6,FHD OLED,Hearty Gold
msi,"MSI GF63 Thin 11SC Intel Core i7 11800H 16GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack<br> Product Id: 33.02.033.1285",Intel Core i7,Intel,11th,16,512,True,False,4,97000,15.6,FHD,Black
acer,"Acer TravelMate P214-54 Intel Core i7 1255U 8GB RAM, 512GB SSD 14 Inch FHD IPS Display Black Laptop<br> Product Id: 33.01.002.1015",Intel Core i7,Intel,12th,8,512,True,False,-1,98000,14.0,FHD IPS,Black
asus,Asus ExpertBook B3 Flip B3402FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop #LE1009 (Stylus Pen Included)<br> Product Id: 33.01.006.1691,Intel Core i5,Intel,11th,8,512,True,False,-1,100000,14.0,FHD,Star Black
dell,Dell Inspiron 15 5510 Intel Core i7 11370H 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop<br> Product Id: 33.01.013.1558,Intel Core i7,Intel,11th,8,512,True,False,-1,101000,15.6,FHD,Silver
asus,Asus ExpertBook L2 Flip L2402FYA AMD Ryzen 5 5625U 8GB RAM 512GB SSD 14 Inch FHD Touch Display Star Black Laptop<br> Product Id: 33.01.006.1671,AMD Ryzen 5,AMD,Not Applicable,8,512,True,False,-1,103000,14.0,FHD,Star Black
asus,"Asus VivoBook 15X K3504VA Intel Core i5 1335U 16GB RAM, 512GB SSD 15.6 Inch FHD WV Display Cool Silver Laptop<br> Product Id: 33.01.006.1793",Intel Core i5,Intel,13th,16,512,True,False,-1,106500,15.6,FHD WV,Cool Silver
msi,"MSI Cyborg 15 A12UCX Intel Core i5 12450H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack<br> Product Id: 33.02.033.1284",Intel Core i5,Intel,12th,8,512,True,False,4,107000,15.6,FHD,Black
asus,"Asus VivoBook 15X K3504ZA Intel Core i7 1255U 16GB RAM, 512GB SSD 15.6 Inch FHD WV Display Cool Silver Laptop #K3504ZA-BQ075W<br> Product Id: 33.01.006.1792",Intel Core i7,Intel,12th,16,512,True,False,-1,107500,15.6,FHD WV,Cool Silver
asus,Asus VivoBook 16X OLED M1603QA AMD Ryzen 5 5600H 8GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Quiet Blue Laptop<br> Product Id: 33.01.006.1738,AMD Ryzen 5,AMD,Not Applicable,8,512,True,False,-1,108000,16.0,4K WQUXGA OLED,Quiet Blue
lenovo,"Lenovo IdeaPad Slim 5 Light 14ABR8 AMD Ryzen 5 7530U 16GB RAM, 512GB SSD 14 Inch FHD IPS Anti-Glare Display Cloud Grey Laptop<br> Product Id: 33.01.200.1140",AMD Ryzen 5,AMD,Not Applicable,16,512,True,False,-1,108000,14.0,FHD IPS,Cloud Grey
msi,MSI Commercial 14 H A13MG Intel Core i5 13420H 8GB RAM 1TB SSD 14 Inch FHD+ IPS Display Black Laptop with MSI Essential Backpack<br> Product Id: 33.01.033.1286,Intel Core i5,Intel,13th,8,1024,True,False,-1,108000,14.0,FHD,Black
lenovo,"Lenovo IdeaPad Slim 5 Light 14ABR8 AMD Ryzen 7 7730U 16GB RAM, 512GB SSD 14 Inch FHD IPS Anti-Glare Display Cloud Grey Laptop<br> Product Id: 33.01.200.1139",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,-1,111500,14.0,FHD IPS,Cloud Grey
apple,Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray MacBook MacBook<br> Product Id: 33.03.005.197,Apple M1,Apple,Not Applicable,8,256,True,False,-1,112000,13.3,Liquid Retina,Space Gray
apple,Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Silver MacBook<br> Product Id: 33.03.005.198,Apple M1,Apple,Not Applicable,8,256,True,False,-1,112000,13.3,Liquid Retina,Silver
apple,Apple MacBook Air Late 2020 Apple M1 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Touch ID Gold MacBook<br> Product Id: 33.03.005.199,Apple M1,Apple,Not Applicable,8,256,True,False,-1,112000,13.3,Liquid Retina,Gold
asus,Asus VivoBook 15 X513EP Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Cobalt Blue Laptop<br> Product Id: 33.01.006.1665,Intel Core i7,Intel,11th,8,512,True,False,2,112000,15.6,FHD WV,Cobalt Blue
asus,Asus VivoBook 15 X513EP Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Bespoke Black Laptop<br> Product Id: 33.01.006.1664,Intel Core i7,Intel,11th,8,512,True,False,2,112000,15.6,FHD WV,Bespoke Black
asus,Asus ExpertBook B5 Flip B5302FEA Intel Core i5 1135G7 8GB RAM 512GB SSD 13.3 Inch FHD OLED Touch Display Star Black Laptop (Stylus Pen Included)<br> Product Id: 33.01.006.1693,Intel Core i5,Intel,11th,8,512,True,False,-1,113000,13.3,FHD OLED,Star Black
asus,Asus VivoBook Pro 15 K3500PA Intel Core i7 11370H 8GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop<br> Product Id: 33.01.006.1415,Intel Core i7,Intel,11th,8,512,True,False,-1,113500,15.6,FHD,Quiet Blue
msi,"MSI Cyborg 15 A13UC Intel Core i5 13420H 16GB RAM, 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack<br> Product Id: 33.02.033.1287",Intel Core i5,Intel,13th,16,512,True,False,4,113500,15.6,FHD,Black
asus,ASUS Vivobook 15 X1504VA Intel Core i7 1355U 16GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop<br> Product Id: 33.01.006.1761,Intel Core i7,Intel,13th,16,512,True,False,-1,114000,15.6,FHD,Quiet Blue
lenovo,Lenovo Yoga 6 13ABR8 AMD Ryzen 5 7530U 16GB RAM 512GB SSD 13.3 Inch FHD+ WUXGA IPS Touch Display Dark Teal Laptop<br> Product Id: 33.03.200.1150,AMD Ryzen 5,AMD,Not Applicable,16,512,True,False,-1,114500,13.3,FHD WUXGA,Dark Teal
asus,Asus VivoBook S15 S513EQ Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Hearty Gold Laptop<br> Product Id: 33.01.006.1538,Intel Core i7,Intel,11th,8,512,True,False,2,115500,15.6,FHD OLED,Hearty Gold
asus,"Asus TUF Gaming F15 FX507ZC4 Intel Core i5 12500H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Mecha Gray Gaming Laptop<br> Product Id: 33.02.006.1799",Intel Core i5,Intel,12th,8,512,True,False,4,115900,15.6,FHD,Mecha Gray
acer,Acer Nitro 5 AN515-58-59JP Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display Obsidian Black Gaming Laptop<br> Product Id: 33.02.002.1033,Intel Core i5,Intel,12th,8,512,True,False,4,117000,15.6,FHD,Obsidian Black
lenovo,"Lenovo IdeaPad FLEX 5i 14IAU7 Intel Core i5 1235U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Storm Grey Laptop<br> Product Id: 33.03.200.1126",Intel Core i5,Intel,12th,16,512,True,False,-1,118000,14.0,FHD WUXGA,Storm Grey
hp,"HP ProBook 440 G10 Intel Core i7 1355U 8GB RAM, 512GB SSD 14 Inch FHD Display Silver Laptop<br> Product Id: 33.01.020.1534",Intel Core i7,Intel,13th,8,512,True,False,-1,118500,14.0,FHD,Silver
hp,"HP ProBook 450 G10 Intel Core i7 1355U 8GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Silver Laptop<br> Product Id: 33.01.020.1535",Intel Core i7,Intel,13th,8,512,True,False,-1,118500,15.6,FHD IPS,Silver
lenovo,"Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 5 7535HS 8GB RAM, 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1154",AMD Ryzen 5,AMD,Not Applicable,8,512,True,False,4,120500,15.6,FHD,Onyx Grey
lenovo,Lenovo IdeaPad Slim 5i Pro 16ITL-6 Intel Core i5 11300H 16GB DDR4 RAM 512GB SSD 16 Inch 2.5K WQXGA IPS Display Storm Grey Laptop<br> Product Id: 33.01.200.1004,Intel Core i5,Intel,11th,16,512,True,False,2,121000,16.0,2.5K QHD WQXGA,Storm Grey
gigabyte,Gigabyte Gaming G5 MF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.84,Intel Core i5,Intel,12th,8,512,True,False,6,124000,15.6,FHD,Matte Black
microsoft,"Microsoft Surface Laptop Go 3 Intel Core i5 1235U 8GB RAM, 256GB SSD 12.4 Inch PixelSense MultiTouch Display Sage Surface Go Laptop<br> Product Id: 33.03.191.391",Intel Core i5,Intel,12th,8,256,True,False,-1,124000,12.4,Pixelsense Multi Touch,Sage
asus,"Asus VivoBook S 14 Flip TP3402VA Intel Core i5 1335U 16GB RAM, 512GB SSD 14 Inch WUXGA Touch Display Quiet Blue Laptop<br> Product Id: 33.01.006.1797",Intel Core i5,Intel,13th,16,512,True,False,-1,124000,14.0,FHD WUXGA,Quiet Blue
lenovo,Lenovo Yoga 6 13ABR8 AMD Ryzen 7 7730U 16GB RAM 512GB SSD 13.3 Inch FHD+ WUXGA IPS Touch Display Dark Teal Laptop<br> Product Id: 33.03.200.1151,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,-1,125500,13.3,FHD WUXGA,Dark Teal
lenovo,"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 5 7535HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop<br> Product Id: 33.01.200.1152",AMD Ryzen 5,AMD,Not Applicable,16,512,True,False,-1,125500,16.0,2.5K QHD WQXGA,Arctic Grey
msi,MSI Cyborg 15 A12VE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop<br> Product Id: 33.02.033.1251,Intel Core i5,Intel,12th,16,512,True,False,6,129500,15.6,FHD,Black
asus,Asus TUF Gaming F15 FX506HE Intel Core i7 11800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop FX506HE-HN018W<br> Product Id: 33.02.006.1800,Intel Core i7,Intel,11th,8,512,True,False,4,129900,15.6,FHD,Graphite Black
asus,"Asus VivoBook 15X OLED K3504VA Intel Core i7 1360P 16GB RAM, 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1770",Intel Core i7,Intel,13th,16,512,True,False,-1,130500,15.6,FHD OLED,Indie Black
lenovo,"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop<br> Product Id: 33.01.200.1153",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,-1,130500,16.0,2.5K QHD WQXGA,Arctic Grey
asus,"Asus TUF Gaming F15 FX507ZC4 Intel Core i7 12700H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Mecha Gray Gaming Laptop<br> Product Id: 33.02.006.1798",Intel Core i7,Intel,12th,8,512,True,False,4,131900,15.6,FHD,Mecha Gray
asus,Asus TUF Gaming F15 FX506HE Intel Core i5 11400H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop<br> Product Id: 33.02.006.1592,Intel Core i5,Intel,11th,8,512,True,False,4,133500,15.6,FHD,Graphite Black
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 5 7535HS 8GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1095,AMD Ryzen 5,AMD,Not Applicable,8,512,True,False,6,134000,15.6,FHD,Onyx Grey
gigabyte,Gigabyte Gaming G5 KF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.85,Intel Core i5,Intel,12th,8,512,True,False,8,135000,15.6,FHD,Matte Black
microsoft,Microsoft Surface Go 3 (Wi-Fi) Intel Core i3 10100Y 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Black Surface Go (Type Cover is sold separately)<br> Product Id: 33.03.191.361,Intel Core i3,Intel,10th,8,128,True,False,-1,138000,10.5,Pixelsense Multi Touch,Black
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 7 7735HS 16GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1096,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,139000,15.6,FHD,Onyx Grey
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop<br> Product Id: 33.01.006.1514,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,139500,15.6,FHD,Quiet Blue
lenovo,"Lenovo IdeaPad Slim 5i 16IRL8 Intel Core i7 13700H 16GB RAM, 512GB SSD 16 Inch FHD+ WUXGA Display Cloud Grey Laptop<br> Product Id: 33.01.200.1124",Intel Core i7,Intel,13th,16,512,True,False,-1,140000,16.0,FHD WUXGA,Cloud Grey
asus,Asus TUF Gaming A15 FA507RE AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Mecha Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1586,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,142900,15.6,FHD,Mecha Gray
asus,Asus TUF Gaming A15 FA507RE AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1587,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,142900,15.6,FHD,Jaeger Gray
microsoft,Microsoft Surface Laptop 4 Intel Core i5 1135G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Ice Blue Alcantara Surface Laptop<br> Product Id: 33.03.191.339,Intel Core i5,Intel,11th,16,512,True,False,-1,144000,13.5,Pixelsense Multi Touch,Ice Blue Alcantara
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Quiet Blue Laptop #L1373W-M3500QC<br> Product Id: 33.01.006.1594,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,144500,15.6,FHD OLED,Quiet Blue
gigabyte,Gigabyte AORUS 15 9MF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.86,Intel Core i5,Intel,12th,8,512,True,False,6,146000,15.6,FHD,Matte Black
asus,Asus VivoBook 16X OLED K3605ZF Intel Core i5 12450H 16GB RAM 512GB SSD 16 Inch 3.2K OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1754,Intel Core i5,Intel,12th,16,512,True,False,4,148000,16.0,OLED WQHD,Indie Black
lenovo,"Lenovo LOQ Gaming 15IRH8 Intel Core i5 13420H 16GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1133",Intel Core i5,Intel,13th,16,512,True,False,6,148000,15.6,FHD IPS,Storm Grey
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.6 Inch Liquid Retina Display Space Gray MacBook<br> Product Id: 33.03.005.239,Apple M2,Apple,Not Applicable,8,256,True,False,-1,149000,13.6,Liquid Retina,Space Gray
microsoft,"Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM, 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #R1S-00026<br> Product Id: 33.03.191.385",Intel Core i5,Intel,12th,8,512,True,False,-1,149000,13.5,Pixelsense Multi Touch,Matte Black Metal
lenovo,"Lenovo IdeaPad FLEX 5i 14IAU7 Intel Core i7 1255U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Storm Grey Laptop<br> Product Id: 33.03.200.1128",Intel Core i7,Intel,12th,16,512,True,False,-1,150000,14.0,FHD WUXGA,Storm Grey
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 9 5900HX 16GB RAM 512GB SSD 15.6 Inch FHD WV Display Quiet Blue Laptop<br> Product Id: 33.01.006.1608,AMD Ryzen 9,AMD,Not Applicable,16,512,True,False,4,154000,15.6,FHD WV,Quiet Blue
microsoft,Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop<br> Product Id: 33.03.191.333,Intel Core i5,Intel,12th,8,512,True,False,-1,154000,13.5,Pixelsense Multi Touch,Platinum Alcantara
asus,Asus TUF Gaming A15 FA506QM AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black (TUF) Gaming Laptop<br> Product Id: 33.02.006.1714,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,154000,15.6,FHD,Graphite Black
lenovo,Lenovo IdeaPad Slim 5i 15IAL7 Intel Core i7 1255U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Antiglare Display Storm Grey Laptop<br> Product Id: 33.01.200.1076,Intel Core i7,Intel,12th,16,512,True,False,2,155000,15.6,FHD IPS,Storm Grey
acer,"Acer Predator Helios Neo 16 PHN16-71-59XW Intel Core i5 13500HX 16GBRAM, 512GB SSD 16 Inch WUXGA Display Obsidian Black Gaming Laptop<br> Product Id: 33.02.002.1022",Intel Core i5,Intel,13th,16,512,True,False,6,156000,16.0,FHD WUXGA,Obsidian Black
asus,Asus ZenBook 14X OLED UX5401EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop<br> Product Id: 33.03.006.1541,Intel Core i7,Intel,11th,16,512,True,False,-1,157000,14.0,2.8K OLED WQHD Touch,Pine Grey
msi,MSI Katana 15 B13VEK Intel Core i7 13620H 16GB RAM 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop<br> Product Id: 33.02.033.1237,Intel Core i7,Intel,13th,16,1024,True,False,6,157500,15.6,FHD,Black
asus,Asus TUF Dash F15 FX517ZE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop<br> Product Id: 33.02.006.1709,Intel Core i5,Intel,12th,16,512,True,False,4,159000,15.6,FHD,OFF-Black
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 7 7735HS 16GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop #82SB00PKIN-2Y<br> Product Id: 33.02.200.1094,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,159000,15.6,FHD,Onyx Grey
asus,Asus Zenbook 14 Flip OLED UP3404VA Intel Core i5 1340P 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop<br> Product Id: 33.03.006.1758,Intel Core i5,Intel,13th,16,512,True,False,-1,159000,14.0,2.8K OLED WQHD Touch,Foggy Silver
lenovo,"Lenovo IdeaPad FLEX 5i 14IRU8 Intel Core i7 1355U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Arctic Grey Laptop<br> Product Id: 33.03.200.1129",Intel Core i7,Intel,13th,16,512,True,False,-1,160000,14.0,FHD WUXGA,Arctic Grey
asus,Asus TUF Gaming A15 FA507RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1716,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,162900,15.6,FHD,Jaeger Gray
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray Laptop<br> Product Id: 33.03.005.247,Apple M2,Apple,Not Applicable,8,256,True,False,-1,163000,13.3,Liquid Retina,Space Gray
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Silver Laptop<br> Product Id: 33.03.005.248,Apple M2,Apple,Not Applicable,8,256,True,False,-1,163000,13.3,Liquid Retina,Silver
lenovo,Lenovo IdeaPad Gaming 3i 16IAH7 Intel Core i7 12650H 16GB RAM 512GB SSD 16 Inch FHD+ WUXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1078,Intel Core i7,Intel,12th,16,512,True,False,4,165000,16.0,FHD WUXGA,Onyx Grey
lenovo,Lenovo Yoga Slim 6i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14 Inch FHD+ WUXGA OLED Display Storm Grey Laptop<br> Product Id: 33.03.200.1130,Intel Core i7,Intel,13th,16,512,True,False,-1,165000,14.0,FHD WUXGA,Storm Grey
msi,"MSI Katana 15 B13VFK Intel Core i7 13620H 16GB RAM, 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack<br> Product Id: 33.02.033.1288",Intel Core i7,Intel,13th,16,1024,True,False,8,167500,15.6,FHD,Black
microsoft,Microsoft Surface Laptop 5 Intel Core i5 1245U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop<br> Product Id: 33.03.191.393,Intel Core i5,Intel,12th,16,512,True,False,-1,168000,13.5,Pixelsense Multi Touch,Matte Black Metal
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Silver MacBook<br> Product Id: 33.03.005.298,Apple M2,Apple,Not Applicable,8,256,True,False,-1,169000,15.3,Liquid Retina,Silver
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.299,Apple M2,Apple,Not Applicable,8,256,True,False,-1,169000,15.3,Liquid Retina,Midnight
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Starlight MacBook<br> Product Id: 33.03.005.300,Apple M2,Apple,Not Applicable,8,256,True,False,-1,169000,15.3,Liquid Retina,Starlight
asus,Asus VivoBook Pro 16X M7600QE AMD Ryzen 7 5800H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display 0 Degree Black Laptop<br> Product Id: 33.01.006.1462,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,174000,16.0,4K WQUXGA OLED,Zero Degree Black
asus,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Celestial Blue Laptop<br> Product Id: 33.03.006.1580,Intel Core i7,Intel,11th,16,512,True,False,-1,174000,14.0,FHD,Celestial Blue
lenovo,"Lenovo IdeaPad Pro 5i 16IRH8 Intel Core i7 13700H 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA IPS Display Arctic Grey Laptop<br> Product Id: 33.01.200.1125",Intel Core i7,Intel,13th,16,512,True,False,6,175000,16.0,2.5K QHD WQXGA,Arctic Grey
