brand_name,name,processor_type,processor_brand,generations,ram,storage_capacity_gb,have_ssd,have_hdd,graphics_capacity,price,display_size_inch,display_type,color
lenovo,Lenovo Yoga Pro 7i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14.5 Inch 2.5K QHD WQXGA IPS Display Tidal Teal Laptop<br> Product Id: 33.03.200.1131,Intel Core i7,Intel,13th,16,512,True,False,-1,175000,14.5,2.5K QHD WQXGA,Tidal Teal
acer,Acer Predator Helios Neo 16 PHN16-71-757P Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch FHD+ WUXGA Display Obsidian Black Gaming Laptop<br> Product Id: 33.02.002.1032,Intel Core i7,Intel,13th,16,1024,True,False,6,176500,16.0,FHD WUXGA,Obsidian Black
microsoft,"Microsoft Surface Laptop 5 Intel Core i7 1255U 8GB RAM, 512GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop<br> Product Id: 33.03.191.378",Intel Core i7,Intel,12th,8,512,True,False,-1,178000,15.0,Pixelsense Multi Touch,Platinum Metal
asus,Asus TUF Gaming A15 FA507XV AMD Ryzen 9 7940HS 8GB RAM 512GB SSD 15.6 Inch 2K WQHD Display Jaeger Gray Gaming Laptop<br> Product Id: 33.02.006.1787,AMD Ryzen 9,AMD,Not Applicable,8,512,True,False,8,179900,15.6,OLED WQHD,Jaeger Gray
lenovo,"Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1134",Intel Core i7,Intel,13th,16,512,True,False,6,180000,15.6,FHD IPS,Storm Grey
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray Laptop #MNEJ3LL/A / MNEJ3ZP/A<br> Product Id: 33.03.005.249,Apple M2,Apple,Not Applicable,8,512,True,False,-1,182000,13.3,Liquid Retina,Space Gray
hp,HP Envy 15-ep1890TX Intel Core i7 11800H 16GB RAM 1TB SSD 15.6 Inch FHD Touch Display Silver Laptop<br> Product Id: 33.03.020.1431,Intel Core i7,Intel,11th,16,1024,True,False,4,185000,15.6,FHD,Silver
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Space Gray MacBook #MLXX3LL/A / MLXX3ZP/A<br> Product Id: 33.03.005.243,Apple M2,Apple,Not Applicable,8,512,True,False,-1,185000,13.6,Liquid Retina,Space Gray
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook #MLY43LL/A / MLY43ZP/A<br> Product Id: 33.03.005.246,Apple M2,Apple,Not Applicable,8,512,True,False,-1,185000,13.6,Liquid Retina,Midnight
asus,Asus ZenBook Duo UX482EG Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD WV Touch Display Celestial Blue Laptop<br> Product Id: 33.03.006.1581,Intel Core i7,Intel,11th,16,512,True,False,2,185500,14.0,FHD WV,Celestial Blue
asus,Asus ROG Strix G17 G713RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 17.3 Inch FHD Display Eclipse Gray Gaming Laptop<br> Product Id: 33.02.006.1613,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,185900,17.3,FHD,Eclipse Gray
asus,Asus TUF Dash F15 FX517ZM Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop<br> Product Id: 33.02.006.1712,Intel Core i5,Intel,12th,16,512,True,False,6,186000,15.6,FHD,OFF-Black
lenovo,"Lenovo Yoga Pro 7 14ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 14.5 Inch 3K Display Tidal Teal Laptop<br> Product Id: 33.03.200.1155",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,187000,14.5,FHD IPS,Tidal Teal
apple,Apple MacBook Air (2022) Apple M2 Chip 16GB RAM 256GB SSD 13.6 Inch Liquid Retina Display Starlight MacBook<br> Product Id: 33.03.005.267,Apple M2,Apple,Not Applicable,16,256,True,False,-1,187500,13.6,Liquid Retina,Starlight
asus,Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 2.8K OLED WQHD Display Ponder Blue Laptop<br> Product Id: 33.03.006.1757,Intel Core i7,Intel,13th,16,1024,True,False,-1,189900,13.3,OLED WQHD,Ponder Blue
lenovo,Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM 512GB SSD 15.6 Inch FHD Display torm Grey Gaming Laptop<br> Product Id: 33.02.200.1135,Intel Core i7,Intel,13th,16,512,True,False,8,190000,15.6,FHD,torm Grey
asus,"Asus Zenbook 14 Flip OLED UP3404VA Intel Core i7 1360P 16GB RAM, 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop<br> Product Id: 33.03.006.1768",Intel Core i7,Intel,13th,16,512,True,False,-1,195000,14.0,2.8K OLED WQHD Touch,Foggy Silver
microsoft,Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop<br> Product Id: 33.03.191.349,Intel Core i7,Intel,12th,16,512,True,False,-1,198000,13.5,Pixelsense Multi Touch,Platinum Metal
microsoft,Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop<br> Product Id: 33.03.191.363,Intel Core i7,Intel,12th,16,512,True,False,-1,198000,13.5,Pixelsense Multi Touch,Sandstone Metal
asus,Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 3K OLED WQHD Display Basalt Grey Laptop<br> Product Id: 33.03.006.1733,Intel Core i7,Intel,13th,16,1024,True,False,-1,199990,13.3,OLED WQHD,Basalt Grey
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook<br> Product Id: 33.03.005.301,Apple M2,Apple,Not Applicable,8,512,True,False,-1,205000,15.3,Liquid Retina,Space Gray
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Silver MacBook<br> Product Id: 33.03.005.302,Apple M2,Apple,Not Applicable,8,512,True,False,-1,205000,15.3,Liquid Retina,Silver
apple,"Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook #MQKX3LL/A, MQKX3ZP/A, MQKX3PA/A<br> Product Id: 33.03.005.303",Apple M2,Apple,Not Applicable,8,512,True,False,-1,205000,15.3,Liquid Retina,Midnight
lenovo,"Lenovo Legion Slim 5 16APH8 AMD Ryzen 7 7840HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1156",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,8,212000,16.0,2.5K QHD WQXGA,Storm Grey
microsoft,Microsoft Surface Laptop 4 Intel Core i7 1185G7 32GB RAM 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5GB-00021<br> Product Id: 33.03.191.311,Intel Core i7,Intel,11th,32,1024,True,False,-1,215000,13.5,Pixelsense Multi Touch,Matte Black Metal
acer,Acer Predator Helios 16 PH16-71-70L4 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD+ WQXGA Display Abyssal Black Gaming Laptop<br> Product Id: 33.02.002.1012,Intel Core i7,Intel,13th,16,1024,True,False,8,215000,16.0,2.5K QHD WQXGA,Abyssal Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.331",Apple M3,Apple,Not Applicable,8,512,True,False,-1,228000,14.2,Liquid Retina XDR,Silver
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.332",Apple M3,Apple,Not Applicable,8,512,True,False,-1,228000,14.2,Liquid Retina XDR,Space Gray
lenovo,Lenovo Legion 5i 15IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 15.6 Inch FHD Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1080,Intel Core i7,Intel,12th,16,1024,True,False,6,248000,15.6,FHD,Storm Grey
lenovo,Lenovo Legion 5i Pro 16IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1081,Intel Core i7,Intel,12th,16,1024,True,False,6,255000,16.0,2.5K QHD WQXGA,Storm Grey
lenovo,Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1083,Intel Core i7,Intel,12th,16,1024,True,False,6,255000,16.0,2.5K QHD WQXGA,Onyx Grey
lenovo,Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop #82TF005UIN-2Y<br> Product Id: 33.02.200.1082,Intel Core i7,Intel,12th,16,1024,True,False,8,259000,16.0,2.5K QHD WQXGA,Onyx Grey
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.274,Apple M2,Apple,Not Applicable,24,512,True,False,-1,265000,13.6,Liquid Retina,Midnight
apple,Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.307,Apple M2,Apple,Not Applicable,16,512,True,False,-1,265000,15.3,Liquid Retina,Midnight
apple,Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook #Z18L000PR<br> Product Id: 33.03.005.308,Apple M2,Apple,Not Applicable,16,512,True,False,-1,265000,15.3,Liquid Retina,Space Gray
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 1TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.311,Apple M2,Apple,Not Applicable,24,1024,True,False,-1,265000,13.6,Liquid Retina,Midnight
lenovo,"Lenovo Yoga 9i 14IRP8 Intel Core i7 1360P 16GB RAM, 1TB SSD 14 Inch 2.8K OLED WQHD Touch Display Oatmeal Laptop<br> Product Id: 33.03.200.1132",Intel Core i7,Intel,13th,16,1024,True,False,-1,268000,14.0,2.8K OLED WQHD Touch,Oatmeal
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.333",Apple M3,Apple,Not Applicable,8,1024,True,False,-1,270000,14.2,Liquid Retina XDR,Space Gray
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.334",Apple M3,Apple,Not Applicable,8,1024,True,False,-1,270000,14.2,Liquid Retina XDR,Silver
lenovo,Lenovo Legion Slim 7i 16IRH8 Intel Core i7 13700H 16GB RAM 1TB SSD 16 Inch 3.2K Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1138,Intel Core i7,Intel,13th,16,1024,True,False,8,273000,16.0,FHD IPS,Storm Grey
lenovo,Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1136,Intel Core i7,Intel,13th,16,1024,True,False,8,273000,16.0,2.5K QHD WQXGA,Onyx Grey
acer,Acer Predator Helios 16 PH16-71-74MN Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch QHD+ WQXGA Display Abyssal Black Gaming Laptop<br> Product Id: 33.02.002.1006,Intel Core i7,Intel,13th,32,1024,True,False,8,274900,16.0,2.5K QHD WQXGA,Abyssal Black
asus,Asus ProArt StudioBook 16 H5600QM AMD Ryzen 7 5800H 16GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1609,AMD Ryzen 7,AMD,Not Applicable,16,1024,True,False,6,275000,16.0,4K WQUXGA OLED,Star Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.335",Apple M3,Apple,Not Applicable,18,512,True,False,-1,285000,14.2,Liquid Retina XDR,Space Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.336",Apple M3,Apple,Not Applicable,18,512,True,False,-1,285000,14.2,Liquid Retina XDR,Silver
apple,"Apple MacBook Air (2023) Apple M2 16GB RAM, 512GB SSD 15.3 Inch Liquid Retina Display Silver Laptop<br> Product Id: 33.03.005.349",Apple M2,Apple,Not Applicable,16,512,True,False,-1,285000,15.3,Liquid Retina,Silver
lenovo,Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1137,Intel Core i7,Intel,13th,32,1024,True,False,8,288000,16.0,2.5K QHD WQXGA,Onyx Grey
microsoft,Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 1TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #ABY-00001<br> Product Id: 33.03.191.308,Intel Core i7,Intel,11th,32,1024,True,False,4,289000,14.4,Pixelsense Multi Touch,Platinum
apple,"Apple MacBook Pro (Late 2023) Apple M3 16GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.350",Apple M3,Apple,Not Applicable,16,512,True,False,-1,295000,14.2,Liquid Retina XDR,Space Gray
apple,Apple MacBook Pro (Late 2021) Apple M1 Pro (10-Core) Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.225,Apple M1,Apple,Not Applicable,32,1024,True,False,-1,299000,14.2,Liquid Retina XDR,Space Gray
asus,Asus ProArt StudioBook 16 H5600QM AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1610,AMD Ryzen 9,AMD,Not Applicable,32,1024,True,False,6,302000,16.0,4K WQUXGA OLED,Star Black
asus,"Asus ZenBook Pro 14 OLED UX6404VV Intel Core i9 13900H 16GB RAM, 1TB SSD 14.5 Inch 2.8K OLED WQHD Touch Display Tech Black Laptop<br> Product Id: 33.03.006.1769",Intel Core i9,Intel,13th,16,1024,True,False,8,305000,14.5,2.8K OLED WQHD Touch,Tech Black
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.285,Apple M2,Apple,Not Applicable,16,1024,True,False,-1,315000,14.2,Liquid Retina XDR,Space Gray
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.288,Apple M2,Apple,Not Applicable,16,1024,True,False,-1,315000,14.2,Liquid Retina XDR,Silver
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 2TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.273,Apple M2,Apple,Not Applicable,24,2048,True,False,-1,325000,13.6,Liquid Retina,Midnight
asus,Asus ProArt StudioBook 16 H5600QR AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1611,AMD Ryzen 9,AMD,Not Applicable,32,1024,True,False,8,333000,16.0,4K WQUXGA OLED,Star Black
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.293,Apple M2,Apple,Not Applicable,16,512,True,False,-1,335000,16.2,Liquid Retina XDR,Silver
lenovo,Lenovo Legion 7i Gaming 16IAX7 Intel Core i9 12900HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA IPS Anti-Glare Display Storm Grey-Black Gaming Laptop<br> Product Id: 33.02.200.1159,Intel Core i9,Intel,12th,32,1024,True,False,16,338000,16.0,2.5K QHD WQXGA,Storm Grey-Black
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.292,Apple M2,Apple,Not Applicable,16,512,True,False,-1,340000,16.2,Liquid Retina XDR,Space Gray
apple,Apple MacBook Pro (Late 2021) Apple M1 Max (10-Core) Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.219,Apple M1,Apple,Not Applicable,32,1024,True,False,-1,350000,16.2,Liquid Retina XDR,Silver
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.337",Apple M3,Apple,Not Applicable,18,1024,True,False,-1,352000,14.2,Liquid Retina XDR,Space Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.338",Apple M3,Apple,Not Applicable,18,1024,True,False,-1,352000,14.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.317",Apple M3,Apple,Not Applicable,18,512,True,False,-1,380000,16.2,Liquid Retina XDR,Space Black
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.318",Apple M3,Apple,Not Applicable,18,512,True,False,-1,380000,16.2,Liquid Retina XDR,Silver
microsoft,Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 2TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #AI2-00001<br> Product Id: 33.03.191.268,Intel Core i7,Intel,11th,32,2048,True,False,4,395000,14.4,Pixelsense Multi Touch,Platinum
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.286,Apple M2,Apple,Not Applicable,32,1024,True,False,-1,396000,14.2,Liquid Retina XDR,Space Gray
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.289,Apple M2,Apple,Not Applicable,32,1024,True,False,-1,396000,14.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.319",Apple M3,Apple,Not Applicable,36,512,True,False,-1,399000,16.2,Liquid Retina XDR,Space Black
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.322",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,415000,16.2,Liquid Retina XDR,Silver
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop #Z1AV001HY<br> Product Id: 33.03.005.348",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,415000,14.2,Liquid Retina XDR,Space Black
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.320",Apple M3,Apple,Not Applicable,36,512,True,False,-1,445000,16.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.325",Apple M3,Apple,Not Applicable,36,512,True,False,-1,445000,16.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.321",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,450000,16.2,Liquid Retina XDR,Space Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.339",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,450000,14.2,Liquid Retina XDR,Space Black
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.340",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,450000,14.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.326",Apple M3,Apple,Not Applicable,36,1024,True,False,-1,460000,16.2,Liquid Retina XDR,Space Black
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.305,Apple M2,Apple,Not Applicable,32,1024,True,False,-1,465000,16.2,Liquid Retina XDR,Space Gray
apple,Apple MacBook Pro (Late 2021) Apple M1 Max Chip 64GB RAM 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #MK233LL/A<br> Product Id: 33.03.005.269,Apple M1,Apple,Not Applicable,64,4096,True,False,-1,479000,16.2,Liquid Retina XDR,Space Gray
apple,Apple Macbook Pro (Early 2023) Apple M2 Max Chip 32GB RAM 2TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.310,Apple M2,Apple,Not Applicable,32,2048,True,False,-1,495000,16.2,Liquid Retina XDR,Space Gray
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.329",Apple M3,Apple,Not Applicable,48,1024,True,False,-1,538000,16.2,Liquid Retina XDR,Silver
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.330",Apple M3,Apple,Not Applicable,48,1024,True,False,-1,540000,16.2,Liquid Retina XDR,Space Black
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 64GB RAM, 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.342",Apple M3,Apple,Not Applicable,64,4096,True,False,-1,765000,16.2,Liquid Retina XDR,Space Black
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 128GB RAM, 8TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.343",Apple M3,Apple,Not Applicable,128,8192,True,False,-1,1095000,16.2,Liquid Retina XDR,Space Black
