brand_name,name,processor_type,processor_brand,generations,ram,storage_capacity_gb,have_ssd,have_hdd,graphics_capacity,price,display_size_inch,display_type,color,brand_name_encoded,processor_type_encoded,processor_brand_encoded,generations_encoded,display_type_encoded,color_encoded,storage_type,storage_type_encoded,is_gaming,price_category,Hierarchical,DBSCAN_Original,DBSCAN_UMAP,DBSCAN_PCA
gigabyte,Gigabyte Gaming G5 MF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.84,Intel Core i5,Intel,12th,8,512,True,False,6,124000,15.6,FHD,Matte Black,6,11,2,2,3,37,SSD,1,1,0,3,2,0,2
microsoft,"Microsoft Surface Laptop Go 3 Intel Core i5 1235U 8GB RAM, 256GB SSD 12.4 Inch PixelSense MultiTouch Display Sage Surface Go Laptop<br> Product Id: 33.03.191.391",Intel Core i5,Intel,12th,8,256,True,False,0,124000,12.4,Pixelsense Multi Touch,Sage,11,11,2,2,12,62,SSD,1,0,0,4,1,0,0
asus,"Asus VivoBook S 14 Flip TP3402VA Intel Core i5 1335U 16GB RAM, 512GB SSD 14 Inch WUXGA Touch Display Quiet Blue Laptop<br> Product Id: 33.01.006.1797",Intel Core i5,Intel,13th,16,512,True,False,0,124000,14.0,FHD WUXGA,Quiet Blue,2,11,2,3,6,61,SSD,1,0,0,4,1,4,0
lenovo,Lenovo Yoga 6 13ABR8 AMD Ryzen 7 7730U 16GB RAM 512GB SSD 13.3 Inch FHD+ WUXGA IPS Touch Display Dark Teal Laptop<br> Product Id: 33.03.200.1151,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,0,125500,13.3,FHD WUXGA,Dark Teal,10,3,0,4,6,20,SSD,1,0,0,1,0,1,1
lenovo,"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 5 7535HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop<br> Product Id: 33.01.200.1152",AMD Ryzen 5,AMD,Not Applicable,16,512,True,False,0,125500,16.0,2.5K QHD WQXGA,Arctic Grey,10,2,0,4,0,3,SSD,1,0,0,1,0,1,1
msi,MSI Cyborg 15 A12VE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop<br> Product Id: 33.02.033.1251,Intel Core i5,Intel,12th,16,512,True,False,6,129500,15.6,FHD,Black,12,11,2,2,3,9,SSD,1,1,0,3,2,0,2
asus,Asus TUF Gaming F15 FX506HE Intel Core i7 11800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop FX506HE-HN018W<br> Product Id: 33.02.006.1800,Intel Core i7,Intel,11th,8,512,True,False,4,129900,15.6,FHD,Graphite Black,2,12,2,1,3,27,SSD,1,1,0,3,2,0,2
asus,"Asus VivoBook 15X OLED K3504VA Intel Core i7 1360P 16GB RAM, 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1770",Intel Core i7,Intel,13th,16,512,True,False,0,130500,15.6,FHD OLED,Indie Black,2,12,2,3,5,31,SSD,1,0,0,4,1,2,0
lenovo,"Lenovo IdeaPad Pro 5 16ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Arctic Grey Laptop<br> Product Id: 33.01.200.1153",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,0,130500,16.0,2.5K QHD WQXGA,Arctic Grey,10,3,0,4,0,3,SSD,1,0,0,1,0,1,1
asus,"Asus TUF Gaming F15 FX507ZC4 Intel Core i7 12700H 8GB RAM, 512GB SSD 15.6 Inch FHD Display Mecha Gray Gaming Laptop<br> Product Id: 33.02.006.1798",Intel Core i7,Intel,12th,8,512,True,False,4,131900,15.6,FHD,Mecha Gray,2,12,2,2,3,39,SSD,1,1,0,3,2,0,2
asus,Asus TUF Gaming F15 FX506HE Intel Core i5 11400H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop<br> Product Id: 33.02.006.1592,Intel Core i5,Intel,11th,8,512,True,False,4,133500,15.6,FHD,Graphite Black,2,11,2,1,3,27,SSD,1,1,0,3,2,0,2
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 5 7535HS 8GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1095,AMD Ryzen 5,AMD,Not Applicable,8,512,True,False,6,134000,15.6,FHD,Onyx Grey,10,2,0,4,3,49,SSD,1,1,0,1,0,7,4
gigabyte,Gigabyte Gaming G5 KF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.85,Intel Core i5,Intel,12th,8,512,True,False,8,135000,15.6,FHD,Matte Black,6,11,2,2,3,37,SSD,1,1,0,3,2,0,2
microsoft,Microsoft Surface Go 3 (Wi-Fi) Intel Core i3 10100Y 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Black Surface Go (Type Cover is sold separately)<br> Product Id: 33.03.191.361,Intel Core i3,Intel,10th,8,128,True,False,0,138000,10.5,Pixelsense Multi Touch,Black,11,10,2,0,12,9,SSD,1,0,0,4,1,0,0
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 7 7735HS 16GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1096,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,139000,15.6,FHD,Onyx Grey,10,3,0,4,3,49,SSD,1,1,0,1,0,7,4
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop<br> Product Id: 33.01.006.1514,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,139500,15.6,FHD,Quiet Blue,2,3,0,4,3,61,SSD,1,1,0,1,0,7,4
lenovo,"Lenovo IdeaPad Slim 5i 16IRL8 Intel Core i7 13700H 16GB RAM, 512GB SSD 16 Inch FHD+ WUXGA Display Cloud Grey Laptop<br> Product Id: 33.01.200.1124",Intel Core i7,Intel,13th,16,512,True,False,0,140000,16.0,FHD WUXGA,Cloud Grey,10,12,2,3,6,16,SSD,1,0,0,4,1,3,0
asus,Asus TUF Gaming A15 FA507RE AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Mecha Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1586,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,142900,15.6,FHD,Mecha Gray,2,3,0,4,3,39,SSD,1,1,0,1,0,7,4
asus,Asus TUF Gaming A15 FA507RE AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1587,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,142900,15.6,FHD,Jaeger Gray,2,3,0,4,3,35,SSD,1,1,0,1,0,7,4
microsoft,Microsoft Surface Laptop 4 Intel Core i5 1135G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Ice Blue Alcantara Surface Laptop<br> Product Id: 33.03.191.339,Intel Core i5,Intel,11th,16,512,True,False,0,144000,13.5,Pixelsense Multi Touch,Ice Blue Alcantara,11,11,2,1,12,30,SSD,1,0,0,4,1,0,0
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD OLED Display Quiet Blue Laptop #L1373W-M3500QC<br> Product Id: 33.01.006.1594,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,144500,15.6,FHD OLED,Quiet Blue,2,3,0,4,5,61,SSD,1,1,0,1,0,7,4
gigabyte,Gigabyte AORUS 15 9MF Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Matte Black Gaming Laptop<br> Product Id: 33.02.018.86,Intel Core i5,Intel,12th,8,512,True,False,6,146000,15.6,FHD,Matte Black,6,11,2,2,3,37,SSD,1,1,0,3,2,0,2
asus,Asus VivoBook 16X OLED K3605ZF Intel Core i5 12450H 16GB RAM 512GB SSD 16 Inch 3.2K OLED Display Indie Black Laptop<br> Product Id: 33.01.006.1754,Intel Core i5,Intel,12th,16,512,True,False,4,148000,16.0,OLED WQHD,Indie Black,2,11,2,2,11,31,SSD,1,1,0,3,2,0,2
lenovo,"Lenovo LOQ Gaming 15IRH8 Intel Core i5 13420H 16GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1133",Intel Core i5,Intel,13th,16,512,True,False,6,148000,15.6,FHD IPS,Storm Grey,10,11,2,3,4,78,SSD,1,1,0,3,2,0,2
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.6 Inch Liquid Retina Display Space Gray MacBook<br> Product Id: 33.03.005.239,Apple M2,Apple,Not Applicable,8,256,True,False,0,149000,13.6,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,0,2,4,6,1
microsoft,"Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM, 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #R1S-00026<br> Product Id: 33.03.191.385",Intel Core i5,Intel,12th,8,512,True,False,0,149000,13.5,Pixelsense Multi Touch,Matte Black Metal,11,11,2,2,12,38,SSD,1,0,0,4,1,0,0
lenovo,"Lenovo IdeaPad FLEX 5i 14IAU7 Intel Core i7 1255U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Storm Grey Laptop<br> Product Id: 33.03.200.1128",Intel Core i7,Intel,12th,16,512,True,False,0,150000,14.0,FHD WUXGA,Storm Grey,10,12,2,2,6,78,SSD,1,0,0,4,1,5,0
asus,Asus VivoBook Pro 15 M3500QC AMD Ryzen 9 5900HX 16GB RAM 512GB SSD 15.6 Inch FHD WV Display Quiet Blue Laptop<br> Product Id: 33.01.006.1608,AMD Ryzen 9,AMD,Not Applicable,16,512,True,False,4,154000,15.6,FHD WV,Quiet Blue,2,4,0,4,7,61,SSD,1,1,0,1,0,7,4
microsoft,Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop<br> Product Id: 33.03.191.333,Intel Core i5,Intel,12th,8,512,True,False,0,154000,13.5,Pixelsense Multi Touch,Platinum Alcantara,11,11,2,2,12,55,SSD,1,0,0,4,1,0,0
asus,Asus TUF Gaming A15 FA506QM AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black (TUF) Gaming Laptop<br> Product Id: 33.02.006.1714,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,154000,15.6,FHD,Graphite Black,2,3,0,4,3,27,SSD,1,1,0,1,0,7,4
lenovo,Lenovo IdeaPad Slim 5i 15IAL7 Intel Core i7 1255U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Antiglare Display Storm Grey Laptop<br> Product Id: 33.01.200.1076,Intel Core i7,Intel,12th,16,512,True,False,2,155000,15.6,FHD IPS,Storm Grey,10,12,2,2,4,78,SSD,1,0,0,4,1,3,0
acer,"Acer Predator Helios Neo 16 PHN16-71-59XW Intel Core i5 13500HX 16GBRAM, 512GB SSD 16 Inch WUXGA Display Obsidian Black Gaming Laptop<br> Product Id: 33.02.002.1022",Intel Core i5,Intel,13th,16,512,True,False,6,156000,16.0,FHD WUXGA,Obsidian Black,0,11,2,3,6,48,SSD,1,1,0,3,2,0,2
asus,Asus ZenBook 14X OLED UX5401EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop<br> Product Id: 33.03.006.1541,Intel Core i7,Intel,11th,16,512,True,False,0,157000,14.0,2.8K OLED WQHD Touch,Pine Grey,2,12,2,1,1,53,SSD,1,0,0,4,1,4,0
msi,MSI Katana 15 B13VEK Intel Core i7 13620H 16GB RAM 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop<br> Product Id: 33.02.033.1237,Intel Core i7,Intel,13th,16,1024,True,False,6,157500,15.6,FHD,Black,12,12,2,3,3,9,SSD,1,1,0,3,2,0,2
asus,Asus TUF Dash F15 FX517ZE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop<br> Product Id: 33.02.006.1709,Intel Core i5,Intel,12th,16,512,True,False,4,159000,15.6,FHD,OFF-Black,2,11,2,2,3,46,SSD,1,1,0,3,2,0,2
lenovo,Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 7 7735HS 16GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop #82SB00PKIN-2Y<br> Product Id: 33.02.200.1094,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,159000,15.6,FHD,Onyx Grey,10,3,0,4,3,49,SSD,1,1,0,1,0,7,4
asus,Asus Zenbook 14 Flip OLED UP3404VA Intel Core i5 1340P 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop<br> Product Id: 33.03.006.1758,Intel Core i5,Intel,13th,16,512,True,False,0,159000,14.0,2.8K OLED WQHD Touch,Foggy Silver,2,11,2,3,1,24,SSD,1,0,0,4,1,4,0
lenovo,"Lenovo IdeaPad FLEX 5i 14IRU8 Intel Core i7 1355U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Arctic Grey Laptop<br> Product Id: 33.03.200.1129",Intel Core i7,Intel,13th,16,512,True,False,0,160000,14.0,FHD WUXGA,Arctic Grey,10,12,2,3,6,3,SSD,1,0,0,4,1,5,0
asus,Asus TUF Gaming A15 FA507RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop<br> Product Id: 33.02.006.1716,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,162900,15.6,FHD,Jaeger Gray,2,3,0,4,3,35,SSD,1,1,0,1,0,7,4
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray Laptop<br> Product Id: 33.03.005.247,Apple M2,Apple,Not Applicable,8,256,True,False,0,163000,13.3,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,0,2,4,6,1
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Silver Laptop<br> Product Id: 33.03.005.248,Apple M2,Apple,Not Applicable,8,256,True,False,0,163000,13.3,Liquid Retina,Silver,1,6,1,4,9,67,SSD,1,0,0,2,4,6,1
lenovo,Lenovo IdeaPad Gaming 3i 16IAH7 Intel Core i7 12650H 16GB RAM 512GB SSD 16 Inch FHD+ WUXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1078,Intel Core i7,Intel,12th,16,512,True,False,4,165000,16.0,FHD WUXGA,Onyx Grey,10,12,2,2,6,49,SSD,1,1,0,3,2,0,2
lenovo,Lenovo Yoga Slim 6i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14 Inch FHD+ WUXGA OLED Display Storm Grey Laptop<br> Product Id: 33.03.200.1130,Intel Core i7,Intel,13th,16,512,True,False,0,165000,14.0,FHD WUXGA,Storm Grey,10,12,2,3,6,78,SSD,1,0,0,4,1,5,0
msi,"MSI Katana 15 B13VFK Intel Core i7 13620H 16GB RAM, 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack<br> Product Id: 33.02.033.1288",Intel Core i7,Intel,13th,16,1024,True,False,8,167500,15.6,FHD,Black,12,12,2,3,3,9,SSD,1,1,0,3,2,0,2
microsoft,Microsoft Surface Laptop 5 Intel Core i5 1245U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop<br> Product Id: 33.03.191.393,Intel Core i5,Intel,12th,16,512,True,False,0,168000,13.5,Pixelsense Multi Touch,Matte Black Metal,11,11,2,2,12,38,SSD,1,0,0,4,1,0,0
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Silver MacBook<br> Product Id: 33.03.005.298,Apple M2,Apple,Not Applicable,8,256,True,False,0,169000,15.3,Liquid Retina,Silver,1,6,1,4,9,67,SSD,1,0,0,2,4,8,1
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.299,Apple M2,Apple,Not Applicable,8,256,True,False,0,169000,15.3,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,0,2,4,8,1
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Starlight MacBook<br> Product Id: 33.03.005.300,Apple M2,Apple,Not Applicable,8,256,True,False,0,169000,15.3,Liquid Retina,Starlight,1,6,1,4,9,76,SSD,1,0,0,2,4,8,1
asus,Asus VivoBook Pro 16X M7600QE AMD Ryzen 7 5800H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display 0 Degree Black Laptop<br> Product Id: 33.01.006.1462,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,4,174000,16.0,4K WQUXGA OLED,Zero Degree Black,2,3,0,4,2,87,SSD,1,1,0,1,0,7,4
asus,Asus ZenBook Duo UX482EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Celestial Blue Laptop<br> Product Id: 33.03.006.1580,Intel Core i7,Intel,11th,16,512,True,False,0,174000,14.0,FHD,Celestial Blue,2,12,2,1,3,13,SSD,1,0,0,4,1,4,0
lenovo,"Lenovo IdeaPad Pro 5i 16IRH8 Intel Core i7 13700H 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA IPS Display Arctic Grey Laptop<br> Product Id: 33.01.200.1125",Intel Core i7,Intel,13th,16,512,True,False,6,175000,16.0,2.5K QHD WQXGA,Arctic Grey,10,12,2,3,0,3,SSD,1,1,0,3,2,0,2
lenovo,Lenovo Yoga Pro 7i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14.5 Inch 2.5K QHD WQXGA IPS Display Tidal Teal Laptop<br> Product Id: 33.03.200.1131,Intel Core i7,Intel,13th,16,512,True,False,0,175000,14.5,2.5K QHD WQXGA,Tidal Teal,10,12,2,3,0,83,SSD,1,0,0,4,1,5,0
acer,Acer Predator Helios Neo 16 PHN16-71-757P Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch FHD+ WUXGA Display Obsidian Black Gaming Laptop<br> Product Id: 33.02.002.1032,Intel Core i7,Intel,13th,16,1024,True,False,6,176500,16.0,FHD WUXGA,Obsidian Black,0,12,2,3,6,48,SSD,1,1,0,3,2,0,2
microsoft,"Microsoft Surface Laptop 5 Intel Core i7 1255U 8GB RAM, 512GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop<br> Product Id: 33.03.191.378",Intel Core i7,Intel,12th,8,512,True,False,0,178000,15.0,Pixelsense Multi Touch,Platinum Metal,11,12,2,2,12,57,SSD,1,0,0,4,1,0,0
asus,Asus TUF Gaming A15 FA507XV AMD Ryzen 9 7940HS 8GB RAM 512GB SSD 15.6 Inch 2K WQHD Display Jaeger Gray Gaming Laptop<br> Product Id: 33.02.006.1787,AMD Ryzen 9,AMD,Not Applicable,8,512,True,False,8,179900,15.6,OLED WQHD,Jaeger Gray,2,4,0,4,11,35,SSD,1,1,0,1,0,7,4
lenovo,"Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1134",Intel Core i7,Intel,13th,16,512,True,False,6,180000,15.6,FHD IPS,Storm Grey,10,12,2,3,4,78,SSD,1,1,0,3,2,0,2
apple,Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray Laptop #MNEJ3LL/A / MNEJ3ZP/A<br> Product Id: 33.03.005.249,Apple M2,Apple,Not Applicable,8,512,True,False,0,182000,13.3,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,0,2,4,6,1
hp,HP Envy 15-ep1890TX Intel Core i7 11800H 16GB RAM 1TB SSD 15.6 Inch FHD Touch Display Silver Laptop<br> Product Id: 33.03.020.1431,Intel Core i7,Intel,11th,16,1024,True,False,4,185000,15.6,FHD,Silver,7,12,2,1,3,67,SSD,1,1,0,3,2,0,2
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Space Gray MacBook #MLXX3LL/A / MLXX3ZP/A<br> Product Id: 33.03.005.243,Apple M2,Apple,Not Applicable,8,512,True,False,0,185000,13.6,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,0,2,4,6,1
apple,Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook #MLY43LL/A / MLY43ZP/A<br> Product Id: 33.03.005.246,Apple M2,Apple,Not Applicable,8,512,True,False,0,185000,13.6,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,0,2,4,6,1
asus,Asus ZenBook Duo UX482EG Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD WV Touch Display Celestial Blue Laptop<br> Product Id: 33.03.006.1581,Intel Core i7,Intel,11th,16,512,True,False,2,185500,14.0,FHD WV,Celestial Blue,2,12,2,1,7,13,SSD,1,0,0,4,1,4,0
asus,Asus ROG Strix G17 G713RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 17.3 Inch FHD Display Eclipse Gray Gaming Laptop<br> Product Id: 33.02.006.1613,AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,185900,17.3,FHD,Eclipse Gray,2,3,0,4,3,22,SSD,1,1,0,1,0,7,4
asus,Asus TUF Dash F15 FX517ZM Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop<br> Product Id: 33.02.006.1712,Intel Core i5,Intel,12th,16,512,True,False,6,186000,15.6,FHD,OFF-Black,2,11,2,2,3,46,SSD,1,1,0,3,2,0,2
lenovo,"Lenovo Yoga Pro 7 14ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 14.5 Inch 3K Display Tidal Teal Laptop<br> Product Id: 33.03.200.1155",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,6,187000,14.5,FHD IPS,Tidal Teal,10,3,0,4,4,83,SSD,1,1,0,1,0,7,4
apple,Apple MacBook Air (2022) Apple M2 Chip 16GB RAM 256GB SSD 13.6 Inch Liquid Retina Display Starlight MacBook<br> Product Id: 33.03.005.267,Apple M2,Apple,Not Applicable,16,256,True,False,0,187500,13.6,Liquid Retina,Starlight,1,6,1,4,9,76,SSD,1,0,0,2,4,6,1
asus,Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 2.8K OLED WQHD Display Ponder Blue Laptop<br> Product Id: 33.03.006.1757,Intel Core i7,Intel,13th,16,1024,True,False,0,189900,13.3,OLED WQHD,Ponder Blue,2,12,2,3,11,59,SSD,1,0,0,2,4,6,1
lenovo,Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM 512GB SSD 15.6 Inch FHD Display torm Grey Gaming Laptop<br> Product Id: 33.02.200.1135,Intel Core i7,Intel,13th,16,512,True,False,8,190000,15.6,FHD,torm Grey,10,12,2,3,3,88,SSD,1,1,0,3,2,0,2
