brand_name,name,processor_type,processor_brand,generations,ram,storage_capacity_gb,have_ssd,have_hdd,graphics_capacity,price,display_size_inch,display_type,color,brand_name_encoded,processor_type_encoded,processor_brand_encoded,generations_encoded,display_type_encoded,color_encoded,storage_type,storage_type_encoded,is_gaming,price_category,Hierarchical,DBSCAN_Original,DBSCAN_UMAP,DBSCAN_PCA
asus,"Asus Zenbook 14 Flip OLED UP3404VA Intel Core i7 1360P 16GB RAM, 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop<br> Product Id: 33.03.006.1768",Intel Core i7,Intel,13th,16,512,True,False,0,195000,14.0,2.8K OLED WQHD Touch,Foggy Silver,2,12,2,3,1,24,SSD,1,0,0,4,1,4,0
microsoft,Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop<br> Product Id: 33.03.191.349,Intel Core i7,Intel,12th,16,512,True,False,0,198000,13.5,Pixelsense Multi Touch,Platinum Metal,11,12,2,2,12,57,SSD,1,0,0,4,1,0,0
microsoft,Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop<br> Product Id: 33.03.191.363,Intel Core i7,Intel,12th,16,512,True,False,0,198000,13.5,Pixelsense Multi Touch,Sandstone Metal,11,12,2,2,12,64,SSD,1,0,0,4,1,0,0
asus,Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 3K OLED WQHD Display Basalt Grey Laptop<br> Product Id: 33.03.006.1733,Intel Core i7,Intel,13th,16,1024,True,False,0,199990,13.3,OLED WQHD,Basalt Grey,2,12,2,3,11,7,SSD,1,0,0,2,4,6,1
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook<br> Product Id: 33.03.005.301,Apple M2,Apple,Not Applicable,8,512,True,False,0,205000,15.3,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,0,2,4,8,1
apple,Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Silver MacBook<br> Product Id: 33.03.005.302,Apple M2,Apple,Not Applicable,8,512,True,False,0,205000,15.3,Liquid Retina,Silver,1,6,1,4,9,67,SSD,1,0,0,2,4,8,1
apple,"Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook #MQKX3LL/A, MQKX3ZP/A, MQKX3PA/A<br> Product Id: 33.03.005.303",Apple M2,Apple,Not Applicable,8,512,True,False,0,205000,15.3,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,0,2,4,8,1
lenovo,"Lenovo Legion Slim 5 16APH8 AMD Ryzen 7 7840HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1156",AMD Ryzen 7,AMD,Not Applicable,16,512,True,False,8,212000,16.0,2.5K QHD WQXGA,Storm Grey,10,3,0,4,0,78,SSD,1,1,0,1,0,7,2
microsoft,Microsoft Surface Laptop 4 Intel Core i7 1185G7 32GB RAM 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5GB-00021<br> Product Id: 33.03.191.311,Intel Core i7,Intel,11th,32,1024,True,False,0,215000,13.5,Pixelsense Multi Touch,Matte Black Metal,11,12,2,1,12,38,SSD,1,0,0,4,1,0,0
acer,Acer Predator Helios 16 PH16-71-70L4 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD+ WQXGA Display Abyssal Black Gaming Laptop<br> Product Id: 33.02.002.1012,Intel Core i7,Intel,13th,16,1024,True,False,8,215000,16.0,2.5K QHD WQXGA,Abyssal Black,0,12,2,3,0,1,SSD,1,1,0,3,2,0,2
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.331",Apple M3,Apple,Not Applicable,8,512,True,False,0,228000,14.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,0,2,4,6,1
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.332",Apple M3,Apple,Not Applicable,8,512,True,False,0,228000,14.2,Liquid Retina XDR,Space Gray,1,7,1,4,10,71,SSD,1,0,0,2,4,6,1
lenovo,Lenovo Legion 5i 15IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 15.6 Inch FHD Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1080,Intel Core i7,Intel,12th,16,1024,True,False,6,248000,15.6,FHD,Storm Grey,10,12,2,2,3,78,SSD,1,1,1,3,2,0,2
lenovo,Lenovo Legion 5i Pro 16IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1081,Intel Core i7,Intel,12th,16,1024,True,False,6,255000,16.0,2.5K QHD WQXGA,Storm Grey,10,12,2,2,0,78,SSD,1,1,1,3,2,0,2
lenovo,Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1083,Intel Core i7,Intel,12th,16,1024,True,False,6,255000,16.0,2.5K QHD WQXGA,Onyx Grey,10,12,2,2,0,49,SSD,1,1,1,3,2,0,2
lenovo,Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop #82TF005UIN-2Y<br> Product Id: 33.02.200.1082,Intel Core i7,Intel,12th,16,1024,True,False,8,259000,16.0,2.5K QHD WQXGA,Onyx Grey,10,12,2,2,0,49,SSD,1,1,1,3,2,0,2
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.274,Apple M2,Apple,Not Applicable,24,512,True,False,0,265000,13.6,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,1,2,4,6,1
apple,Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.307,Apple M2,Apple,Not Applicable,16,512,True,False,0,265000,15.3,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,1,2,4,8,1
apple,Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook #Z18L000PR<br> Product Id: 33.03.005.308,Apple M2,Apple,Not Applicable,16,512,True,False,0,265000,15.3,Liquid Retina,Space Gray,1,6,1,4,9,71,SSD,1,0,1,2,4,8,1
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 1TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.311,Apple M2,Apple,Not Applicable,24,1024,True,False,0,265000,13.6,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,1,2,4,6,1
lenovo,"Lenovo Yoga 9i 14IRP8 Intel Core i7 1360P 16GB RAM, 1TB SSD 14 Inch 2.8K OLED WQHD Touch Display Oatmeal Laptop<br> Product Id: 33.03.200.1132",Intel Core i7,Intel,13th,16,1024,True,False,0,268000,14.0,2.8K OLED WQHD Touch,Oatmeal,10,12,2,3,1,47,SSD,1,0,1,4,1,5,0
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.333",Apple M3,Apple,Not Applicable,8,1024,True,False,0,270000,14.2,Liquid Retina XDR,Space Gray,1,7,1,4,10,71,SSD,1,0,1,2,4,6,1
apple,"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.334",Apple M3,Apple,Not Applicable,8,1024,True,False,0,270000,14.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,6,1
lenovo,Lenovo Legion Slim 7i 16IRH8 Intel Core i7 13700H 16GB RAM 1TB SSD 16 Inch 3.2K Display Storm Grey Gaming Laptop<br> Product Id: 33.02.200.1138,Intel Core i7,Intel,13th,16,1024,True,False,8,273000,16.0,FHD IPS,Storm Grey,10,12,2,3,4,78,SSD,1,1,1,3,2,0,2
lenovo,Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1136,Intel Core i7,Intel,13th,16,1024,True,False,8,273000,16.0,2.5K QHD WQXGA,Onyx Grey,10,12,2,3,0,49,SSD,1,1,1,3,2,0,2
acer,Acer Predator Helios 16 PH16-71-74MN Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch QHD+ WQXGA Display Abyssal Black Gaming Laptop<br> Product Id: 33.02.002.1006,Intel Core i7,Intel,13th,32,1024,True,False,8,274900,16.0,2.5K QHD WQXGA,Abyssal Black,0,12,2,3,0,1,SSD,1,1,1,3,2,0,2
asus,Asus ProArt StudioBook 16 H5600QM AMD Ryzen 7 5800H 16GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1609,AMD Ryzen 7,AMD,Not Applicable,16,1024,True,False,6,275000,16.0,4K WQUXGA OLED,Star Black,2,3,0,4,2,73,SSD,1,1,1,1,0,7,4
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.335",Apple M3,Apple,Not Applicable,18,512,True,False,0,285000,14.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,6,1
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.336",Apple M3,Apple,Not Applicable,18,512,True,False,0,285000,14.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,6,1
apple,"Apple MacBook Air (2023) Apple M2 16GB RAM, 512GB SSD 15.3 Inch Liquid Retina Display Silver Laptop<br> Product Id: 33.03.005.349",Apple M2,Apple,Not Applicable,16,512,True,False,0,285000,15.3,Liquid Retina,Silver,1,6,1,4,9,67,SSD,1,0,1,2,4,8,1
lenovo,Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop<br> Product Id: 33.02.200.1137,Intel Core i7,Intel,13th,32,1024,True,False,8,288000,16.0,2.5K QHD WQXGA,Onyx Grey,10,12,2,3,0,49,SSD,1,1,1,3,2,0,2
microsoft,Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 1TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #ABY-00001<br> Product Id: 33.03.191.308,Intel Core i7,Intel,11th,32,1024,True,False,4,289000,14.4,Pixelsense Multi Touch,Platinum,11,12,2,1,12,54,SSD,1,1,1,4,2,0,2
apple,"Apple MacBook Pro (Late 2023) Apple M3 16GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.350",Apple M3,Apple,Not Applicable,16,512,True,False,0,295000,14.2,Liquid Retina XDR,Space Gray,1,7,1,4,10,71,SSD,1,0,1,2,4,6,1
apple,Apple MacBook Pro (Late 2021) Apple M1 Pro (10-Core) Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.225,Apple M1,Apple,Not Applicable,32,1024,True,False,0,299000,14.2,Liquid Retina XDR,Space Gray,1,5,1,4,10,71,SSD,1,0,1,2,4,9,4
asus,Asus ProArt StudioBook 16 H5600QM AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1610,AMD Ryzen 9,AMD,Not Applicable,32,1024,True,False,6,302000,16.0,4K WQUXGA OLED,Star Black,2,4,0,4,2,73,SSD,1,1,1,1,0,7,4
asus,"Asus ZenBook Pro 14 OLED UX6404VV Intel Core i9 13900H 16GB RAM, 1TB SSD 14.5 Inch 2.8K OLED WQHD Touch Display Tech Black Laptop<br> Product Id: 33.03.006.1769",Intel Core i9,Intel,13th,16,1024,True,False,8,305000,14.5,2.8K OLED WQHD Touch,Tech Black,2,13,2,3,1,81,SSD,1,1,1,3,2,0,2
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.285,Apple M2,Apple,Not Applicable,16,1024,True,False,0,315000,14.2,Liquid Retina XDR,Space Gray,1,6,1,4,10,71,SSD,1,0,1,2,4,6,1
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.288,Apple M2,Apple,Not Applicable,16,1024,True,False,0,315000,14.2,Liquid Retina XDR,Silver,1,6,1,4,10,67,SSD,1,0,1,2,4,6,1
apple,Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 2TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook<br> Product Id: 33.03.005.273,Apple M2,Apple,Not Applicable,24,2048,True,False,0,325000,13.6,Liquid Retina,Midnight,1,6,1,4,9,40,SSD,1,0,1,2,4,9,4
asus,Asus ProArt StudioBook 16 H5600QR AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop<br> Product Id: 33.03.006.1611,AMD Ryzen 9,AMD,Not Applicable,32,1024,True,False,8,333000,16.0,4K WQUXGA OLED,Star Black,2,4,0,4,2,73,SSD,1,1,1,1,2,7,4
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.293,Apple M2,Apple,Not Applicable,16,512,True,False,0,335000,16.2,Liquid Retina XDR,Silver,1,6,1,4,10,67,SSD,1,0,1,2,4,8,1
lenovo,Lenovo Legion 7i Gaming 16IAX7 Intel Core i9 12900HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA IPS Anti-Glare Display Storm Grey-Black Gaming Laptop<br> Product Id: 33.02.200.1159,Intel Core i9,Intel,12th,32,1024,True,False,16,338000,16.0,2.5K QHD WQXGA,Storm Grey-Black,10,13,2,2,0,79,SSD,1,1,1,3,2,0,2
apple,Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.292,Apple M2,Apple,Not Applicable,16,512,True,False,0,340000,16.2,Liquid Retina XDR,Space Gray,1,6,1,4,10,71,SSD,1,0,1,2,4,8,1
apple,Apple MacBook Pro (Late 2021) Apple M1 Max (10-Core) Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.219,Apple M1,Apple,Not Applicable,32,1024,True,False,0,350000,16.2,Liquid Retina XDR,Silver,1,5,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.337",Apple M3,Apple,Not Applicable,18,1024,True,False,0,352000,14.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,6,1
apple,"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.338",Apple M3,Apple,Not Applicable,18,1024,True,False,0,352000,14.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,6,1
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.317",Apple M3,Apple,Not Applicable,18,512,True,False,0,380000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,8,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.318",Apple M3,Apple,Not Applicable,18,512,True,False,0,380000,16.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,8,4
microsoft,Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 2TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #AI2-00001<br> Product Id: 33.03.191.268,Intel Core i7,Intel,11th,32,2048,True,False,4,395000,14.4,Pixelsense Multi Touch,Platinum,11,12,2,1,12,54,SSD,1,1,1,4,2,0,2
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.286,Apple M2,Apple,Not Applicable,32,1024,True,False,0,396000,14.2,Liquid Retina XDR,Space Gray,1,6,1,4,10,71,SSD,1,0,1,2,4,9,4
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.289,Apple M2,Apple,Not Applicable,32,1024,True,False,0,396000,14.2,Liquid Retina XDR,Silver,1,6,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.319",Apple M3,Apple,Not Applicable,36,512,True,False,0,399000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.322",Apple M3,Apple,Not Applicable,36,1024,True,False,0,415000,16.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop #Z1AV001HY<br> Product Id: 33.03.005.348",Apple M3,Apple,Not Applicable,36,1024,True,False,0,415000,14.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.320",Apple M3,Apple,Not Applicable,36,512,True,False,0,445000,16.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.325",Apple M3,Apple,Not Applicable,36,512,True,False,0,445000,16.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.321",Apple M3,Apple,Not Applicable,36,1024,True,False,0,450000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,9,4
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.339",Apple M3,Apple,Not Applicable,36,1024,True,False,0,450000,14.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,1,2,4,9,4
apple,"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.340",Apple M3,Apple,Not Applicable,36,1024,True,False,0,450000,14.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,1,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.326",Apple M3,Apple,Not Applicable,36,1024,True,False,0,460000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,2,2,4,9,4
apple,Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.305,Apple M2,Apple,Not Applicable,32,1024,True,False,0,465000,16.2,Liquid Retina XDR,Space Gray,1,6,1,4,10,71,SSD,1,0,2,2,4,9,4
apple,Apple MacBook Pro (Late 2021) Apple M1 Max Chip 64GB RAM 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #MK233LL/A<br> Product Id: 33.03.005.269,Apple M1,Apple,Not Applicable,64,4096,True,False,0,479000,16.2,Liquid Retina XDR,Space Gray,1,5,1,4,10,71,SSD,1,0,2,2,4,9,3
apple,Apple Macbook Pro (Early 2023) Apple M2 Max Chip 32GB RAM 2TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop<br> Product Id: 33.03.005.310,Apple M2,Apple,Not Applicable,32,2048,True,False,0,495000,16.2,Liquid Retina XDR,Space Gray,1,6,1,4,10,71,SSD,1,0,2,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop<br> Product Id: 33.03.005.329",Apple M3,Apple,Not Applicable,48,1024,True,False,0,538000,16.2,Liquid Retina XDR,Silver,1,7,1,4,10,67,SSD,1,0,2,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.330",Apple M3,Apple,Not Applicable,48,1024,True,False,0,540000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,2,2,4,9,4
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 64GB RAM, 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.342",Apple M3,Apple,Not Applicable,64,4096,True,False,0,765000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,3,2,4,9,3
apple,"Apple Macbook Pro (Late 2023) Apple M3 Max 128GB RAM, 8TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop<br> Product Id: 33.03.005.343",Apple M3,Apple,Not Applicable,128,8192,True,False,0,1095000,16.2,Liquid Retina XDR,Space Black,1,7,1,4,10,70,SSD,1,0,4,2,4,9,3
